query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_strict_truth_hit,is_center_strict_truth_hit
q_002,16,s200_x255489.632_y3363424.598,0.8072782754898071,200,255489.63173593904,3363424.597604262,0,0
q_002,17,s200_x255867.683_y3363562.726,0.8065565228462219,200,255867.68346681632,3363562.725988563,0,0
q_002,18,s700_x253883.067_y3364778.442,0.8065454959869385,700,253883.06710738334,3364778.4419510043,1,1
q_002,19,s200_x254338.610_y3365734.565,0.8058767318725586,200,254338.6099540508,3365734.565271766,0,0
q_002,20,s300_x254238.610_y3365784.565,0.8058103322982788,300,254238.6099540508,3365784.565271766,0,0
q_003,1,s200_x254675.317_y3364045.530,0.8577292561531067,200,254675.31714087684,3364045.5298480103,0,0
q_003,2,s300_x254964.058_y3364554.565,0.8261417150497437,300,254964.0576404855,3364554.5652137767,0,0
q_003,3,s300_x254725.317_y3364170.530,0.824874997138977,300,254725.31714087684,3364170.5298480103,0,0
q_003,4,s200_x254675.317_y3364195.530,0.8244737982749939,200,254675.31714087684,3364195.5298480103,0,0
q_003,5,s300_x255267.051_y3364542.665,0.8220876455307007,300,255267.05124207112,3364542.665366566,0,0
q_003,6,s300_x254739.058_y3365004.565,0.8133866786956787,300,254739.0576404855,3365004.5652137767,0,0
q_003,7,s200_x254989.058_y3364654.565,0.8120648860931396,200,254989.0576404855,3364654.5652137767,0,0
q_003,8,s200_x254624.835_y3365275.528,0.8099990487098694,200,254624.83531152448,3365275.5278006354,0,0
q_003,9,s300_x253141.241_y3363981.380,0.8096506595611572,300,253141.240806092,3363981.379625299,0,0
q_003,10,s200_x254989.058_y3364954.565,0.8057268857955933,200,254989.0576404855,3364954.5652137767,0,0
q_003,11,s500_x254852.800_y3365638.601,0.8010690212249756,500,254852.80039608278,3365638.6009922293,0,0
q_003,12,s500_x254825.317_y3364420.530,0.8006270527839661,500,254825.31714087684,3364420.5298480103,0,0
q_003,13,s700_x254925.317_y3364145.530,0.7974902391433716,700,254925.31714087684,3364145.5298480103,0,0
q_003,14,s200_x255503.340_y3364183.631,0.7952718734741211,200,255503.3403633765,3364183.6312788753,0,0
q_003,15,s200_x255367.051_y3364492.665,0.7942846417427063,200,255367.05124207112,3364492.665366566,0,0
q_003,16,s300_x254752.800_y3365388.601,0.7920948266983032,300,254752.80039608278,3365388.6009922293,0,0
q_003,17,s300_x254674.835_y3365175.528,0.7920372486114502,300,254674.83531152448,3365175.5278006354,0,0
q_003,18,s500_x254699.835_y3365275.528,0.7902551293373108,500,254699.83531152448,3365275.5278006354,0,0
q_003,19,s200_x253091.241_y3363931.380,0.789986252784729,200,253091.240806092,3363931.379625299,0,0
q_003,20,s300_x253577.414_y3363372.341,0.7893667221069336,300,253577.41371175498,3363372.340820132,0,0
q_004,1,s200_x254297.293_y3364057.454,0.8200238943099976,200,254297.29280875245,3364057.454095203,0,0
q_004,2,s500_x254158.067_y3364678.442,0.8162845373153687,500,254158.06710738334,3364678.4419510043,0,0
q_004,3,s300_x254766.545_y3365997.637,0.8137949705123901,300,254766.5454075462,3365997.637183411,0,0
q_004,4,s200_x254297.293_y3364357.454,0.8079586625099182,200,254297.29280875245,3364357.454095203,0,0
q_004,5,s300_x254991.545_y3365997.637,0.8072777390480042,300,254991.5454075462,3365997.637183411,0,0
q_004,6,s200_x254675.317_y3364345.530,0.8065323829650879,200,254675.31714087684,3364345.5298480103,0,0
q_004,7,s200_x255694.480_y3365710.735,0.801938533782959,200,255694.479752744,3365710.7347813593,0,0
q_004,8,s200_x255544.480_y3366010.735,0.8009068965911865,200,255544.479752744,3366010.7347813593,0,0
q_004,9,s200_x254461.063_y3364816.491,0.798595130443573,200,254461.06292971745,3364816.490741796,0,0
q_004,10,s200_x255772.413_y3365698.858,0.7979339957237244,200,255772.41299202444,3365698.8580652266,0,0
q_004,11,s200_x254638.610_y3366034.565,0.7978906631469727,200,254638.6099540508,3366034.565271766,0,0
q_004,12,s200_x254324.835_y3365125.528,0.7958738803863525,200,254324.83531152448,3365125.5278006354,0,0
q_004,13,s500_x254311.063_y3364666.491,0.7957524061203003,500,254311.06292971745,3364666.490741796,1,1
q_004,14,s300_x255519.480_y3365985.735,0.7949061393737793,300,255519.479752744,3365985.7347813593,0,0
q_004,15,s300_x254211.063_y3364566.491,0.7947820425033569,300,254211.06292971745,3364566.490741796,1,1
q_004,16,s300_x254436.063_y3364791.491,0.7942402362823486,300,254436.06292971745,3364791.490741796,0,0
q_004,17,s300_x254211.063_y3364791.491,0.7939298152923584,300,254211.06292971745,3364791.490741796,0,0
q_004,18,s200_x254474.835_y3365275.528,0.793770432472229,200,254474.83531152448,3365275.5278006354,0,0
q_004,19,s200_x254324.835_y3365575.528,0.793522834777832,200,254324.83531152448,3365575.5278006354,0,0
q_004,20,s700_x255494.480_y3365960.735,0.7910921573638916,700,255494.479752744,3365960.7347813593,0,0
q_005,1,s200_x254675.317_y3364345.530,0.844412088394165,200,254675.31714087684,3364345.5298480103,0,0
q_005,2,s200_x254297.293_y3364057.454,0.8433016538619995,200,254297.29280875245,3364057.454095203,0,0
q_005,3,s200_x254324.835_y3365125.528,0.8363001942634583,200,254324.83531152448,3365125.5278006354,0,0
q_005,4,s300_x254211.063_y3364791.491,0.8323741555213928,300,254211.06292971745,3364791.490741796,0,0
q_005,5,s300_x253696.869_y3365412.480,0.8308715224266052,300,253696.86911584332,3365412.480292981,0,0
q_005,6,s300_x253908.067_y3364803.442,0.8302507400512695,300,253908.06710738334,3364803.4419510043,0,0
q_005,7,s200_x254161.063_y3364816.491,0.8300985097885132,200,254161.06292971745,3364816.490741796,0,0
q_005,8,s200_x253796.869_y3365437.480,0.826855480670929,200,253796.86911584332,3365437.480292981,0,0
q_005,9,s200_x253933.067_y3364828.442,0.8261929154396057,200,253933.06710738334,3364828.4419510043,0,0
q_005,10,s200_x253646.869_y3365437.480,0.8226465582847595,200,253646.86911584332,3365437.480292981,0,0
q_005,11,s500_x253796.869_y3365287.480,0.8225672245025635,500,253796.86911584332,3365287.480292981,0,0
q_005,12,s300_x254766.545_y3365997.637,0.8213478922843933,300,254766.5454075462,3365997.637183411,0,0
q_005,13,s200_x254311.063_y3364816.491,0.821062445640564,200,254311.06292971745,3364816.490741796,0,0
q_005,14,s200_x253796.869_y3365287.480,0.8197200298309326,200,253796.86911584332,3365287.480292981,0,0
q_005,15,s500_x254158.067_y3364678.442,0.8163052797317505,500,254158.06710738334,3364678.4419510043,0,0
q_005,16,s200_x254161.063_y3364966.491,0.8149008750915527,200,254161.06292971745,3364966.490741796,0,0
q_005,17,s200_x254311.063_y3364966.491,0.8146235346794128,200,254311.06292971745,3364966.490741796,0,0
q_005,18,s200_x254461.063_y3364816.491,0.8137571811676025,200,254461.06292971745,3364816.490741796,0,0
q_005,19,s200_x254624.835_y3365125.528,0.813593864440918,200,254624.83531152448,3365125.5278006354,0,0
q_005,20,s300_x254436.063_y3365016.491,0.8119474649429321,300,254436.06292971745,3365016.490741796,0,0
q_006,1,s300_x254422.293_y3364182.454,0.8911570310592651,300,254422.29280875245,3364182.454095203,1,1
q_006,2,s300_x254739.058_y3364554.565,0.8836016058921814,300,254739.0576404855,3364554.5652137767,0,0
q_006,3,s300_x254739.058_y3364779.565,0.8801637887954712,300,254739.0576404855,3364779.5652137767,0,0
q_006,4,s300_x254422.293_y3364407.454,0.8748199939727783,300,254422.29280875245,3364407.454095203,0,0
q_006,5,s200_x254689.058_y3364504.565,0.8707708120346069,200,254689.0576404855,3364504.5652137767,0,0
q_006,6,s200_x254447.293_y3364357.454,0.8687406778335571,200,254447.29280875245,3364357.454095203,0,0
q_006,7,s500_x254297.293_y3364057.454,0.8659098148345947,500,254297.29280875245,3364057.454095203,0,0
q_006,8,s300_x254436.063_y3364566.491,0.865098774433136,300,254436.06292971745,3364566.490741796,0,0
q_006,9,s500_x254839.058_y3364654.565,0.8648563027381897,500,254839.0576404855,3364654.5652137767,0,0
q_006,10,s700_x254397.293_y3364157.454,0.8624007701873779,700,254397.29280875245,3364157.454095203,1,1
q_006,11,s200_x254447.293_y3364207.454,0.8580629229545593,200,254447.29280875245,3364207.454095203,0,0
q_006,12,s500_x254311.063_y3364666.491,0.85740065574646,500,254311.06292971745,3364666.490741796,0,0
q_006,13,s200_x254689.058_y3364654.565,0.8518391251564026,200,254689.0576404855,3364654.5652137767,0,0
q_006,14,s200_x254297.293_y3364357.454,0.8464709520339966,200,254297.29280875245,3364357.454095203,0,0
q_006,15,s700_x254939.058_y3364754.565,0.8446251749992371,700,254939.0576404855,3364754.5652137767,0,0
q_006,16,s500_x254297.293_y3364432.454,0.8439496755599976,500,254297.29280875245,3364432.454095203,0,0
q_006,17,s200_x254461.063_y3364666.491,0.8436534404754639,200,254461.06292971745,3364666.490741796,0,0
q_006,18,s500_x254672.293_y3364057.454,0.8394895792007446,500,254672.29280875245,3364057.454095203,0,0
q_006,19,s200_x254447.293_y3364057.454,0.8371647596359253,200,254447.29280875245,3364057.454095203,0,0
q_006,20,s200_x254839.058_y3364804.565,0.8303054571151733,200,254839.0576404855,3364804.5652137767,0,0
q_007,1,s300_x254436.063_y3364566.491,0.8323878049850464,300,254436.06292971745,3364566.490741796,0,0
q_007,2,s700_x254397.293_y3364157.454,0.8201953768730164,700,254397.29280875245,3364157.454095203,1,1
q_007,3,s500_x254311.063_y3364666.491,0.818700909614563,500,254311.06292971745,3364666.490741796,1,0
q_007,4,s300_x254422.293_y3364182.454,0.8136674761772156,300,254422.29280875245,3364182.454095203,0,0
q_007,5,s500_x254297.293_y3364057.454,0.8103877902030945,500,254297.29280875245,3364057.454095203,0,0
q_007,6,s500_x254297.293_y3364432.454,0.8096020221710205,500,254297.29280875245,3364432.454095203,0,0
q_007,7,s200_x254461.063_y3364666.491,0.7989251613616943,200,254461.06292971745,3364666.490741796,0,0
q_007,8,s200_x254447.293_y3364357.454,0.7968143224716187,200,254447.29280875245,3364357.454095203,0,0
q_007,9,s200_x254447.293_y3364207.454,0.7955581545829773,200,254447.29280875245,3364207.454095203,0,0
q_007,10,s500_x253227.414_y3363472.341,0.7941645979881287,500,253227.41371175498,3363472.340820132,0,0
q_007,11,s300_x254211.063_y3364566.491,0.7913782000541687,300,254211.06292971745,3364566.490741796,0,0
q_007,12,s300_x254422.293_y3364407.454,0.790547788143158,300,254422.29280875245,3364407.454095203,0,0
q_007,13,s300_x254739.058_y3364554.565,0.7901512980461121,300,254739.0576404855,3364554.5652137767,0,0
q_007,14,s200_x254689.058_y3364504.565,0.7900029420852661,200,254689.0576404855,3364504.5652137767,0,0
q_007,15,s700_x253327.414_y3363572.341,0.7886667251586914,700,253327.41371175498,3363572.340820132,0,0
q_007,16,s700_x254411.063_y3364766.491,0.7855871915817261,700,254411.06292971745,3364766.490741796,1,0
q_007,17,s300_x254449.835_y3365175.528,0.7797447443008423,300,254449.83531152448,3365175.5278006354,0,0
q_007,18,s500_x254672.293_y3364057.454,0.7791070342063904,500,254672.29280875245,3364057.454095203,0,0
q_007,19,s200_x254461.063_y3364516.491,0.7778016328811646,200,254461.06292971745,3364516.490741796,0,0
q_007,20,s700_x254939.058_y3364754.565,0.7772122621536255,700,254939.0576404855,3364754.5652137767,0,0
q_008,1,s300_x254766.545_y3365997.637,0.76898592710495,300,254766.5454075462,3365997.637183411,0,0
q_008,2,s700_x254397.293_y3364157.454,0.7655799984931946,700,254397.29280875245,3364157.454095203,0,0
q_008,3,s200_x254297.293_y3364057.454,0.763582170009613,200,254297.29280875245,3364057.454095203,0,0
q_008,4,s200_x254461.063_y3364816.491,0.7632095217704773,200,254461.06292971745,3364816.490741796,0,0
q_008,5,s300_x254739.058_y3364779.565,0.7591420412063599,300,254739.0576404855,3364779.5652137767,0,0
q_008,6,s200_x254675.317_y3364345.530,0.758478045463562,200,254675.31714087684,3364345.5298480103,0,0
q_008,7,s700_x254411.063_y3364766.491,0.756072998046875,700,254411.06292971745,3364766.490741796,1,0
q_008,8,s300_x254436.063_y3364791.491,0.755523145198822,300,254436.06292971745,3364791.490741796,0,0
q_008,9,s200_x254839.058_y3364504.565,0.7536320686340332,200,254839.0576404855,3364504.5652137767,0,0
q_008,10,s500_x254672.293_y3364057.454,0.7490664124488831,500,254672.29280875245,3364057.454095203,0,0
q_008,11,s300_x254422.293_y3363957.454,0.7478325963020325,300,254422.29280875245,3363957.454095203,0,0
q_008,12,s500_x254866.545_y3366247.637,0.743963897228241,500,254866.5454075462,3366247.637183411,0,0
q_008,13,s200_x254866.545_y3366022.637,0.742501974105835,200,254866.5454075462,3366022.637183411,0,0
q_008,14,s500_x254839.058_y3364654.565,0.7410090565681458,500,254839.0576404855,3364654.5652137767,0,0
q_008,15,s300_x254422.293_y3364182.454,0.7408835291862488,300,254422.29280875245,3364182.454095203,0,0
q_008,16,s200_x254324.835_y3365125.528,0.7403208613395691,200,254324.83531152448,3365125.5278006354,0,0
q_008,17,s500_x254297.293_y3364057.454,0.7402594089508057,500,254297.29280875245,3364057.454095203,0,0
q_008,18,s200_x254447.293_y3364057.454,0.7392261028289795,200,254447.29280875245,3364057.454095203,0,0
q_008,19,s200_x253077.414_y3363472.341,0.7375830411911011,200,253077.41371175498,3363472.340820132,0,0
q_008,20,s500_x254311.063_y3364666.491,0.7353581190109253,500,254311.06292971745,3364666.490741796,0,0
q_009,1,s200_x254297.293_y3364057.454,0.7501711249351501,200,254297.29280875245,3364057.454095203,0,0
q_009,2,s300_x254422.293_y3363957.454,0.7336903810501099,300,254422.29280875245,3363957.454095203,0,0
q_009,3,s700_x254397.293_y3364157.454,0.7330272197723389,700,254397.29280875245,3364157.454095203,0,0
q_009,4,s500_x254672.293_y3364057.454,0.7232588529586792,500,254672.29280875245,3364057.454095203,0,0
q_009,5,s500_x254297.293_y3364057.454,0.7196435928344727,500,254297.29280875245,3364057.454095203,0,0
q_009,6,s300_x254436.063_y3364791.491,0.7179165482521057,300,254436.06292971745,3364791.490741796,0,0
q_009,7,s200_x254461.063_y3364816.491,0.716758668422699,200,254461.06292971745,3364816.490741796,0,0
q_009,8,s200_x254839.058_y3364504.565,0.7128345966339111,200,254839.0576404855,3364504.5652137767,0,0
q_009,9,s200_x254311.063_y3364816.491,0.7107958197593689,200,254311.06292971745,3364816.490741796,0,0
q_009,10,s300_x254739.058_y3364779.565,0.7097347974777222,300,254739.0576404855,3364779.5652137767,0,0
q_009,11,s200_x254675.317_y3364345.530,0.7097099423408508,200,254675.31714087684,3364345.5298480103,0,0
q_009,12,s500_x254839.058_y3364654.565,0.7089054584503174,500,254839.0576404855,3364654.5652137767,1,0
q_009,13,s200_x253077.414_y3363472.341,0.707809329032898,200,253077.41371175498,3363472.340820132,0,0
q_009,14,s700_x254939.058_y3364754.565,0.7058453559875488,700,254939.0576404855,3364754.5652137767,1,0
q_009,15,s300_x254422.293_y3364182.454,0.7000448703765869,300,254422.29280875245,3364182.454095203,0,0
q_009,16,s300_x254766.545_y3365997.637,0.6987078785896301,300,254766.5454075462,3365997.637183411,0,0
q_009,17,s500_x253796.869_y3365287.480,0.6982560753822327,500,253796.86911584332,3365287.480292981,0,0
q_009,18,s700_x254411.063_y3364766.491,0.698191225528717,700,254411.06292971745,3364766.490741796,0,0
q_009,19,s200_x255544.480_y3366010.735,0.6973596215248108,200,255544.479752744,3366010.7347813593,0,0
q_009,20,s500_x254311.063_y3364666.491,0.69655442237854,500,254311.06292971745,3364666.490741796,0,0
q_010,1,s300_x254950.317_y3364170.530,0.9068306684494019,300,254950.31714087684,3364170.5298480103,1,1
q_010,2,s300_x255992.683_y3363537.726,0.8952949047088623,300,255992.68346681632,3363537.725988563,0,0
q_010,3,s500_x254825.317_y3364045.530,0.8890224099159241,500,254825.31714087684,3364045.5298480103,1,1
q_010,4,s500_x253783.067_y3364678.442,0.8849642276763916,500,253783.06710738334,3364678.4419510043,0,0
q_010,5,s300_x254725.317_y3363945.530,0.8814051151275635,300,254725.31714087684,3363945.5298480103,0,0
q_010,6,s300_x255464.632_y3363324.598,0.8768908381462097,300,255464.63173593904,3363324.597604262,0,0
q_010,7,s200_x254825.317_y3364045.530,0.8756548166275024,200,254825.31714087684,3364045.5298480103,0,0
q_010,8,s200_x254975.317_y3364345.530,0.8725292086601257,200,254975.31714087684,3364345.5298480103,0,0
q_010,9,s300_x255267.051_y3364542.665,0.8683685660362244,300,255267.05124207112,3364542.665366566,0,0
q_010,10,s200_x254975.317_y3364195.530,0.8652790188789368,200,254975.31714087684,3364195.5298480103,0,0
q_010,11,s200_x253810.673_y3365746.519,0.8618124723434448,200,253810.6733898759,3365746.519046808,0,0
q_010,12,s500_x255325.925_y3363190.564,0.8613243103027344,500,255325.9253598808,3363190.5643426827,0,0
q_010,13,s200_x254675.317_y3363895.530,0.8600504398345947,200,254675.31714087684,3363895.5298480103,0,0
q_010,14,s200_x254474.835_y3365425.528,0.8589540719985962,200,254474.83531152448,3365425.5278006354,0,0
q_010,15,s500_x255867.683_y3363412.726,0.857451319694519,500,255867.68346681632,3363412.725988563,0,0
q_010,16,s500_x255867.683_y3363787.726,0.8558287620544434,500,255867.68346681632,3363787.725988563,0,0
q_010,17,s200_x254675.317_y3364045.530,0.8557842373847961,200,254675.31714087684,3364045.5298480103,0,0
q_010,18,s700_x253883.067_y3364778.442,0.8532329797744751,700,253883.06710738334,3364778.4419510043,0,0
q_010,19,s300_x254950.317_y3363945.530,0.8532105684280396,300,254950.31714087684,3363945.5298480103,1,0
q_010,20,s300_x255767.683_y3363537.726,0.8529068827629089,300,255767.68346681632,3363537.725988563,0,0
